명칭,위도,경도,,,,,,,,,,,,,,,,,,,,
㈜미디어앤아트,37.5469422,127.0654324,,,,,,,,,,,,,,,,,,,,
그린잇,37.5729503,126.9793579,,,,,,,,,,,,,,,,,,,,
(주) 플로이,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
(주)올잇원,37.4823711,126.8972692,,,,,,,,,,,,,,,,,,,,
세기하이테크건설㈜,37.5114329,127.1148466,,,,,,,,,,,,,,,,,,,,
"주식회사 벤라우진(BENLAUZIN Co.,Ltd.)",37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
엠엠엠디,37.5509786,126.8495382,,,,,,,,,,,,,,,,,,,,
㈜디지소닉,37.514366,127.033777,,,,,,,,,,,,,,,,,,,,
주식회사 로랩스,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
주식회사 엔도로보틱스,37.589116,127.0182146,,,,,,,,,,,,,,,,,,,,
㈜이투비비,,,,,,,,,,,,,,,,,,,,,,
"주식회사 제이일공일공(1010 Co.,Ltd.)",37.5600912,126.9784272,,,,,,,,,,,,,,,,,,,,
주식회사 앤뉴,37.5067388,127.031157,,,,,,,,,,,,,,,,,,,,
오피앤,37.5149799,127.036341,,,,,,,,,,,,,,,,,,,,
㈜피플링크,37.5133331,127.0208292,,,,,,,,,,,,,,,,,,,,
원앤코 주식회사 (Won & Co),37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
주식회사 크라우드픽,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
인피텍,,,,,,,,,,,,,,,,,,,,,,
플러스에이 주식회사,37.5027307,127.110754,,,,,,,,,,,,,,,,,,,,
디비비전㈜,37.480957,126.886357,,,,,,,,,,,,,,,,,,,,
주식회사 에이치엔에이치,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
㈜밸런스폴,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
코고툴 주식회사,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
주식회사온누리스토어,37.5168721,126.8663985,,,,,,,,,,,,,,,,,,,,
"에이치케이 (HK Co., Ltd.)",37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
㈜피제이팩토리,37.5384843,127.0822938,,,,,,,,,,,,,,,,,,,,
㈜에임메드,37.5209452,127.0308873,,,,,,,,,,,,,,,,,,,,
링거스튜디오,37.5770292,126.9740461,,,,,,,,,,,,,,,,,,,,
케이에이치이엔티㈜,37.4802394,126.8811279,,,,,,,,,,,,,,,,,,,,
주식회사 휴마트컴퍼니,37.5171194,127.0187741,,,,,,,,,,,,,,,,,,,,
㈜아이크레젬(ICREGEM),37.5640907,126.9979403,,,,,,,,,,,,,,,,,,,,
빅스나인 주식회사,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
(주)엑센스,37.5368647,127.0782387,,,,,,,,,,,,,,,,,,,,
주식회사코비젼,,,,,,,,,,,,,,,,,,,,,,
한국미강연합유통 주식회사,,,,,,,,,,,,,,,,,,,,,,
주식회사 이스트컨트롤,37.5498628,126.8351949,,,,,,,,,,,,,,,,,,,,
주식회사 미버스랩스,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
주식회사 핸디즈,37.5054942,127.006719,,,,,,,,,,,,,,,,,,,,
"주식회사 트레바리(TREVARI Co.,Ltd.)",37.5729503,126.9793579,,,,,,,,,,,,,,,,,,,,
펀블,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
리란시 주식회사,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
주식회사 더폴스타,37.4858614,126.878475,,,,,,,,,,,,,,,,,,,,
주식회사 오렌지스퀘어,37.4954031,126.887369,,,,,,,,,,,,,,,,,,,,
주식회사 제이렙,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
법인주식회사 드로미,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
세환엠에스(주),37.4989688,127.0437018,,,,,,,,,,,,,,,,,,,,
주식회사 더엔젤브릿지,,,,,,,,,,,,,,,,,,,,,,
(주)나눔컴퍼니,37.5490701,126.9093695,,,,,,,,,,,,,,,,,,,,
㈜액세스미디어,,,,,,,,,,,,,,,,,,,,,,
치예랑,37.5648181,127.0193396,,,,,,,,,,,,,,,,,,,,
조앤강 주식회사,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
기가찬㈜,37.5577026,126.9258578,,,,,,,,,,,,,,,,,,,,
주식회사 마이플레이컴퍼니,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
주식회사 마들렌메모리,37.5640907,126.9979403,,,,,,,,,,,,,,,,,,,,
㈜메이커퍼즐,37.5509786,126.8495382,,,,,,,,,,,,,,,,,,,,
(주)덴탈브릿지,37.5301251,127.123762,,,,,,,,,,,,,,,,,,,,
주식회사 넷믹스,37.5531754,127.0697375,,,,,,,,,,,,,,,,,,,,
주식회사 더인츠,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
무진어소시에이츠 주식회사,37.5729503,126.9793579,,,,,,,,,,,,,,,,,,,,
㈜스파이더아이앤씨,37.5128663,127.0346149,,,,,,,,,,,,,,,,,,,,
주식회사 마케팅컴퍼니 숲,37.4909014,127.0113982,,,,,,,,,,,,,,,,,,,,
(주)케이패밀리코퍼레이션,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
주식회사 벡스,37.4696316,126.8842557,,,,,,,,,,,,,,,,,,,,
(주)에코닝,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
㈜사운드그래프,37.5471472,127.0663995,,,,,,,,,,,,,,,,,,,,
(주) 에스엠씨앤에스,37.5252883,126.8892849,,,,,,,,,,,,,,,,,,,,
소프트런치 주식회사,37.4656059,127.0356875,,,,,,,,,,,,,,,,,,,,
더원세이프티 주식회사,37.4709516,126.8861515,,,,,,,,,,,,,,,,,,,,
㈜리스트,37.5509786,126.8495382,,,,,,,,,,,,,,,,,,,,
㈜와이낫미디어,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
주식회사 스캔비,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
주식회사 멀티플라이,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
㈜이우솔루션,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
후다닥 주식회사,37.4885837,127.0124566,,,,,,,,,,,,,,,,,,,,
㈜꾸내컴퍼니,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
한국인포비즈,37.5466387,127.0530131,,,,,,,,,,,,,,,,,,,,
(주)블루모바일,37.548931,127.0708213,,,,,,,,,,,,,,,,,,,,
써스포,37.49629,127.0349798,,,,,,,,,,,,,,,,,,,,
주식회사 법틀,37.5490606,127.0537888,,,,,,,,,,,,,,,,,,,,
주식회사 웰리시스,37.506177,127.0536714,,,,,,,,,,,,,,,,,,,,
태경씨엠종합건설 주식회사,37.6687738,127.0470706,,,,,,,,,,,,,,,,,,,,
카르도,37.4995718,127.0356569,,,,,,,,,,,,,,,,,,,,
(주)에프씨코리아랜드,37.5255278,126.8893428,,,,,,,,,,,,,,,,,,,,
주식회사 초콜릿소프트,37.4777579,126.8854724,,,,,,,,,,,,,,,,,,,,
㈜양헌기공,37.5410965,127.1442318,,,,,,,,,,,,,,,,,,,,
스킨79㈜,37.524567,126.9236355,,,,,,,,,,,,,,,,,,,,
주식회사 진광고,37.5243535,126.9271369,,,,,,,,,,,,,,,,,,,,
주식회사 티에스디라이프사이언스,37.556245,126.9682019,,,,,,,,,,,,,,,,,,,,
주식회사 이모틱박스,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
주식회사 튠미디어,37.493563,127.0379065,,,,,,,,,,,,,,,,,,,,
주식회사 인피니소프트,37.4729606,126.8810911,,,,,,,,,,,,,,,,,,,,
주식회사 이노버스,37.4954031,126.887369,,,,,,,,,,,,,,,,,,,,
주식회사 오브릭스,37.4784241,126.883311,,,,,,,,,,,,,,,,,,,,
(주)엘리엇,37.515541,127.033891,,,,,,,,,,,,,,,,,,,,
유니비스 주식회사,37.6358502,127.040015,,,,,,,,,,,,,,,,,,,,
주식회사 쇼퍼블,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
(주)셀메이트,37.5457194,126.9560159,,,,,,,,,,,,,,,,,,,,
(주)스팬딧,37.545486,127.0516318,,,,,,,,,,,,,,,,,,,,
주식회사 휴벳바이오,37.4955053,127.0375378,,,,,,,,,,,,,,,,,,,,
( 주) 그린온,37.5255278,126.8893428,,,,,,,,,,,,,,,,,,,,
한싹,37.4854424,126.8981953,,,,,,,,,,,,,,,,,,,,
주식회사 엔이에스바이오테크놀러지,37.512402,126.9392525,,,,,,,,,,,,,,,,,,,,
주식회사 이룸시스,37.4695068,126.8958704,,,,,,,,,,,,,,,,,,,,
마이크로인스펙션㈜,37.480849,126.8767318,,,,,,,,,,,,,,,,,,,,
이스트로,37.5008898,127.0245497,,,,,,,,,,,,,,,,,,,,
주식회사 바스젠바이오,37.5393493,126.9448207,,,,,,,,,,,,,,,,,,,,
㈜바이오젠텍,37.493469,126.8862047,,,,,,,,,,,,,,,,,,,,
㈜한국건설환경,,,,,,,,,,,,,,,,,,,,,,
농업회사법인주식회사편농,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
(주)가이아이앤씨,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
주식회사 지오드사운드,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
(주)다온핀테크,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
주식회사 소셜텍,37.5209702,126.8936481,,,,,,,,,,,,,,,,,,,,
㈜큐제네틱스,37.5971505,127.0539065,,,,,,,,,,,,,,,,,,,,
현대기술산업㈜,37.5282921,127.1227065,,,,,,,,,,,,,,,,,,,,
주식회사 마인드웨어�p스,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
주식회사 저스틴비디앤엘,37.4948942,127.0274294,,,,,,,,,,,,,,,,,,,,
(주)브로드웨이브,37.5688049,126.8268789,,,,,,,,,,,,,,,,,,,,
주식회사 타임앤코,37.5574344,126.9139582,,,,,,,,,,,,,,,,,,,,
주식회사 넥스트플레이어,37.5384272,126.9654442,,,,,,,,,,,,,,,,,,,,
주식회사 당근페이,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
네오네시아 주식회사,37.509211,127.0326599,,,,,,,,,,,,,,,,,,,,
주식회사 뮨,37.5608403,126.9354738,,,,,,,,,,,,,,,,,,,,
솔라에쿼티 주식회사,37.4953034,127.0283175,,,,,,,,,,,,,,,,,,,,
(주)오케이토마토,37.5260343,126.8916278,,,,,,,,,,,,,,,,,,,,
㈜헬로핀테크,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜라메디텍,,,,,,,,,,,,,,,,,,,,,,
㈜구성이엔드씨,37.6316388,127.0234077,,,,,,,,,,,,,,,,,,,,
지티원 주식회사,37.5150061,126.8999856,,,,,,,,,,,,,,,,,,,,
(주)나인티시스템,37.486432,126.8960631,,,,,,,,,,,,,,,,,,,,
트윈플러스파트너스,37.6021283,127.0218454,,,,,,,,,,,,,,,,,,,,
(주)비포덴트,37.5702445,127.0312757,,,,,,,,,,,,,,,,,,,,
노르마,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
㈜차일디,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
인테크맥스,37.4789143,126.8860895,,,,,,,,,,,,,,,,,,,,
(주)제이커브인터렉티브,37.507039,127.053609,,,,,,,,,,,,,,,,,,,,
㈜세자,37.2635727,127.0286009,,,,,,,,,,,,,,,,,,,,
㈜맘이랜서,37.506889,127.109165,,,,,,,,,,,,,,,,,,,,
(주)아지오디자인,37.4931924,126.989319,,,,,,,,,,,,,,,,,,,,
㈜비아이지코리아,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
주식회사 프랭크스토어,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
후지산업주식회사,37.5061548,127.0592411,,,,,,,,,,,,,,,,,,,,
주식회사 한스넷,37.5761308,127.0257857,,,,,,,,,,,,,,,,,,,,
삼미정보시스템(주),37.4844391,126.88069,,,,,,,,,,,,,,,,,,,,
픽스앤맥스,,,,,,,,,,,,,,,,,,,,,,
테크와이드 주식회사,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
㈜서이아키텍츠,37.5793856,126.986854,,,,,,,,,,,,,,,,,,,,
주식회사 스파이스웨어,37.5055738,127.0243473,,,,,,,,,,,,,,,,,,,,
㈜씨에스리,,,,,,,,,,,,,,,,,,,,,,
주식회사 제트에이아이,37.512402,126.9392525,,,,,,,,,,,,,,,,,,,,
(주)스튜디오핀,37.5481878,127.0459844,,,,,,,,,,,,,,,,,,,,
㈜씨티엔텍,37.5743682,127.0400189,,,,,,,,,,,,,,,,,,,,
주식회사 케이에스티모빌리티,37.5131955,127.1223101,,,,,,,,,,,,,,,,,,,,
(주)스페이스웨이비,37.5070925,127.0236626,,,,,,,,,,,,,,,,,,,,
㈜대안텍스타일,37.5725622,126.9999394,,,,,,,,,,,,,,,,,,,,
뮤제오,,,,,,,,,,,,,,,,,,,,,,
주식회사 시큐어스,37.4813778,127.0427607,,,,,,,,,,,,,,,,,,,,
㈜잘론네츄럴,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
주식회사 고포워드,37.5640907,126.9979403,,,,,,,,,,,,,,,,,,,,
주식회사 아테크넷,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
윈윈코리아,37.5147086,126.8931924,,,,,,,,,,,,,,,,,,,,
(주)노보믹스,,,,,,,,,,,,,,,,,,,,,,
주식회사 에스지비젼,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
주식회사 엘팩토리,37.5155801,126.888358,,,,,,,,,,,,,,,,,,,,
주식회사 화창코리아,37.5113243,127.0189404,,,,,,,,,,,,,,,,,,,,
주식회사 비지피웍스,37.4957246,127.0382452,,,,,,,,,,,,,,,,,,,,
안국건강주식회사,,,,,,,,,,,,,,,,,,,,,,
(주)정도유아이티,,,,,,,,,,,,,,,,,,,,,,
㈜아트앤텍,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
모스트비주얼,37.543731,127.046484,,,,,,,,,,,,,,,,,,,,
(주)니오바이오파마슈티컬스,37.5743682,127.0400189,,,,,,,,,,,,,,,,,,,,
주식회사 글로벌엠아이지,37.5384843,127.0822938,,,,,,,,,,,,,,,,,,,,
"요트 주식회사 (Yoat Co., Ltd.)",37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
"주식회사 디아비전(DiaVision, Inc.)",37.4655839,127.0356816,,,,,,,,,,,,,,,,,,,,
㈜리크리에이션,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
㈜피플레이,37.517321,127.029912,,,,,,,,,,,,,,,,,,,,
㈜비브로스,37.5272463,126.9278265,,,,,,,,,,,,,,,,,,,,
(주)콘텐츠오션,37.5267696,126.9041707,,,,,,,,,,,,,,,,,,,,
(주)덴티로드,37.5743682,127.0400189,,,,,,,,,,,,,,,,,,,,
오렌지풋볼네트워크,37.4784063,126.9516133,,,,,,,,,,,,,,,,,,,,
주식회사 뉴로다임,37.5473896,127.0499057,,,,,,,,,,,,,,,,,,,,
블레스유미디어(주),37.4856285,127.0037471,,,,,,,,,,,,,,,,,,,,
(주)캐리마,37.5586539,126.8610957,,,,,,,,,,,,,,,,,,,,
주식회사 컬렉터스 (Collectors Inc.),37.5384843,127.0822938,,,,,,,,,,,,,,,,,,,,
주식회사 엠앤엠경영지원센터,37.5145732,127.1074043,,,,,,,,,,,,,,,,,,,,
㈜영림원소프트랩,37.5509786,126.8495382,,,,,,,,,,,,,,,,,,,,
(주)피엘앤씨테크놀로지,,,,,,,,,,,,,,,,,,,,,,
펜즈,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
씨큐프라임,37.4746528,126.8822218,,,,,,,,,,,,,,,,,,,,
주식회사 원테이커,37.5656012,126.9285411,,,,,,,,,,,,,,,,,,,,
㈜나노바이오라이프,,,,,,,,,,,,,,,,,,,,,,
(주)데이터히어로,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
포티투마루,37.5096904,127.0177086,,,,,,,,,,,,,,,,,,,,
주식회사 에이브랩스,37.5640907,126.9979403,,,,,,,,,,,,,,,,,,,,
주식회사 티에스리테일,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
에이디수산,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
주식회사 리본소프트,,,,,,,,,,,,,,,,,,,,,,
지엔씨에너지,37.5257547,126.8878948,,,,,,,,,,,,,,,,,,,,
주식회사 이팝콘,37.4790175,126.9822217,,,,,,,,,,,,,,,,,,,,
주식회사 사임팸,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
(주)폴리텍아이엔씨,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
디티인터내셔널(DT INTERNATIONAL),37.4954417,127.0366893,,,,,,,,,,,,,,,,,,,,
넥스엔정보기술㈜,37.5009605,127.0360491,,,,,,,,,,,,,,,,,,,,
주식회사 메이스 컴퍼니,37.5509786,126.8495382,,,,,,,,,,,,,,,,,,,,
주식회사 샌드백,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
㈜커널로그,37.4788979,126.9533776,,,,,,,,,,,,,,,,,,,,
㈜모젯,37.5052409,127.04829,,,,,,,,,,,,,,,,,,,,
삼정건설산업㈜,37.4759639,126.8803416,,,,,,,,,,,,,,,,,,,,
주식회사 더여운,37.5729503,126.9793579,,,,,,,,,,,,,,,,,,,,
일이일삼,37.4917313,126.9251532,,,,,,,,,,,,,,,,,,,,
주식회사 자신감푸드,37.5609766,127.0361495,,,,,,,,,,,,,,,,,,,,
주식회사 프리시전에스씨엠,37.519741,126.928796,,,,,,,,,,,,,,,,,,,,
주식회사 크리에이티브위드,37.5576016,126.8581452,,,,,,,,,,,,,,,,,,,,
잎은,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
공간기록,37.5017863,127.0414167,,,,,,,,,,,,,,,,,,,,
㈜카버샵,37.5085854,127.0576773,,,,,,,,,,,,,,,,,,,,
주식회사 스튜디오앤뉴,37.4967387,127.0294387,,,,,,,,,,,,,,,,,,,,
(주)엠테크윌,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
콘텐츠스퀘어 주식회사,37.5216504,126.9190321,,,,,,,,,,,,,,,,,,,,
주식회사 굿닥,37.4943454,127.0310916,,,,,,,,,,,,,,,,,,,,
이레에너지테크,,,,,,,,,,,,,,,,,,,,,,
주식회사 애즈원,37.4760213,126.8801122,,,,,,,,,,,,,,,,,,,,
주식회사 하트게임즈,37.5124167,127.0438021,,,,,,,,,,,,,,,,,,,,
주식회사 패라시스템,37.6026957,126.9291119,,,,,,,,,,,,,,,,,,,,
주식회사 넷앤드,37.5200412,126.9298321,,,,,,,,,,,,,,,,,,,,
주식회사 어반플레이,37.5642886,126.9275718,,,,,,,,,,,,,,,,,,,,
㈜에스엘솔루션,37.5446874,126.9454685,,,,,,,,,,,,,,,,,,,,
닥프렌즈,37.4842368,127.0423059,,,,,,,,,,,,,,,,,,,,
주식회사 아이웹,37.5760291,126.890568,,,,,,,,,,,,,,,,,,,,
㈜다우진유전자연구소,37.4858614,126.878475,,,,,,,,,,,,,,,,,,,,
히든커머스(주),37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
주식회사 할리데이즈컴퍼니,37.5384272,126.9654442,,,,,,,,,,,,,,,,,,,,
비즈웨이브,37.5640907,126.9979403,,,,,,,,,,,,,,,,,,,,
주식회사 위클러버,37.4784063,126.9516133,,,,,,,,,,,,,,,,,,,,
에이앤알피사이언스 주식회사,,,,,,,,,,,,,,,,,,,,,,
(주)그리드원,37.4853726,127.0313341,,,,,,,,,,,,,,,,,,,,
코웰바이오다임 주식회사,37.5581571,126.9387413,,,,,,,,,,,,,,,,,,,,
디엑스앤브이엑스,37.4759656,126.8861254,,,,,,,,,,,,,,,,,,,,
주식회사 스퀘어즈,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
(주)닥터스영앤영,37.523306,127.0279313,,,,,,,,,,,,,,,,,,,,
주식회사 무로코퍼레이션,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
스위브,,,,,,,,,,,,,,,,,,,,,,
테크빌교육㈜,37.5069632,127.0396551,,,,,,,,,,,,,,,,,,,,
(주)이문원바이오,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
주식회사 포바이포,37.5050428,127.0236893,,,,,,,,,,,,,,,,,,,,
(주)엑스엔(XN)시스템즈,37.4740521,127.033336,,,,,,,,,,,,,,,,,,,,
㈜메인콘텐츠,37.512402,126.9392525,,,,,,,,,,,,,,,,,,,,
주식회사 밸류플러스,37.5158091,127.021247,,,,,,,,,,,,,,,,,,,,
주식회사 미로,37.5509786,126.8495382,,,,,,,,,,,,,,,,,,,,
주식회사 데브메이트,37.5640907,126.9979403,,,,,,,,,,,,,,,,,,,,
주식회사 유스톤파트너스,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
주식회사 스트롱홀드테크놀로지,37.466825,126.8903023,,,,,,,,,,,,,,,,,,,,
주식회사 익스모바일,37.5046202,127.0455167,,,,,,,,,,,,,,,,,,,,
주식회사 이엠코,37.4783284,127.0399482,,,,,,,,,,,,,,,,,,,,
베네핏소셜 주식회사,37.4869767,126.8952883,,,,,,,,,,,,,,,,,,,,
주식회사 웨이브셀,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
타이호인스트,37.4867987,126.8930433,,,,,,,,,,,,,,,,,,,,
주식회사 상승곡선,37.5507564,126.8319009,,,,,,,,,,,,,,,,,,,,
텐텍 주식회사,37.5113315,127.0431,,,,,,,,,,,,,,,,,,,,
맥스트,37.4851659,127.034893,,,,,,,,,,,,,,,,,,,,
(주) 내자인,37.5567044,127.0726272,,,,,,,,,,,,,,,,,,,,
주식회사 부스트업,37.5221076,126.8923382,,,,,,,,,,,,,,,,,,,,
주식회사 에프비홀딩스,37.5090589,127.0406395,,,,,,,,,,,,,,,,,,,,
페이워크 주식회사,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
주식회사 삼환티에프,37.6209045,127.0760534,,,,,,,,,,,,,,,,,,,,
한국치아은행 주식회사,37.6056409,126.9674694,,,,,,,,,,,,,,,,,,,,
주식회사 스페이스알파,37.5509786,126.8495382,,,,,,,,,,,,,,,,,,,,
주식회사 나우시큐리티,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
주식회사 제론씨에스,37.500986,126.8896081,,,,,,,,,,,,,,,,,,,,
그릿인피스,37.5493454,126.9180387,,,,,,,,,,,,,,,,,,,,
주식회사 크리스탈나인,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
구조인디자인연구소,37.5814987,127.0530693,,,,,,,,,,,,,,,,,,,,
주식회사 코엔트리인베스트먼트,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
에이지이 주식회사,37.4842333,126.8992725,,,,,,,,,,,,,,,,,,,,
주식회사 디렉셔널,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
(주)가연아이앤씨,37.5471221,127.064295,,,,,,,,,,,,,,,,,,,,
주식회사 에이플럼,37.5621269,127.0627443,,,,,,,,,,,,,,,,,,,,
주식회사 트립일레븐,37.4817399,126.8817895,,,,,,,,,,,,,,,,,,,,
㈜여덟끼니,37.4942945,127.0144996,,,,,,,,,,,,,,,,,,,,
인비트윈드림스,37.5213603,127.030815,,,,,,,,,,,,,,,,,,,,
인프라소프트(주),37.5848708,126.8859713,,,,,,,,,,,,,,,,,,,,
에피텍(주),,,,,,,,,,,,,,,,,,,,,,
주식회사 썸머스타,37.5264309,126.9643373,,,,,,,,,,,,,,,,,,,,
주식회사 신흥계기,37.484155,126.8774754,,,,,,,,,,,,,,,,,,,,
㈜유프리즘,37.5046717,127.0260998,,,,,,,,,,,,,,,,,,,,
주식회사 대한콜크,37.4953498,127.0202174,,,,,,,,,,,,,,,,,,,,
콘텐츠퍼스트,,,,,,,,,,,,,,,,,,,,,,
(주)수퍼씨,,,,,,,,,,,,,,,,,,,,,,
주식회사 메이크봇,37.4954031,126.887369,,,,,,,,,,,,,,,,,,,,
주식회사 도구공간,37.564089,126.9389809,,,,,,,,,,,,,,,,,,,,
주식회사 게임엔,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
비원영상기술연구소,37.5517055,126.8649592,,,,,,,,,,,,,,,,,,,,
주식회사 이노하스,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
유한회사 오픈익스체인지,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
대우디앤씨글로벌네트워크주식회사,37.4795233,126.8857843,,,,,,,,,,,,,,,,,,,,
(주)제너시스템,37.655839,127.013391,,,,,,,,,,,,,,,,,,,,
(주)블루문소프트,37.4842568,126.982689,,,,,,,,,,,,,,,,,,,,
주식회사 트라움미디어,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
(주)스톤인테그리티,37.5168725,127.0247546,,,,,,,,,,,,,,,,,,,,
㈜코아메소드,37.5390029,126.8908623,,,,,,,,,,,,,,,,,,,,
㈜아크나인,37.4878433,127.0115222,,,,,,,,,,,,,,,,,,,,
위엔터테인먼트그룹주식회사,37.5566877,126.9145756,,,,,,,,,,,,,,,,,,,,
주식회사 루덴스파트너스,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
주식회사 코라이즈테크놀로지,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
(주)심유,,,,,,,,,,,,,,,,,,,,,,
주식회사 힐링사운드,37.5791158,126.9367789,,,,,,,,,,,,,,,,,,,,
주식회사 에이스랩,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
유니태크 주식회사,37.4760213,126.8801122,,,,,,,,,,,,,,,,,,,,
㈜제이디아이앤에스,,,,,,,,,,,,,,,,,,,,,,
주식회사 레츠온클라우드,37.5729503,126.9793579,,,,,,,,,,,,,,,,,,,,
(주)도브투래빗,37.5427071,127.0632512,,,,,,,,,,,,,,,,,,,,
설성푸드,37.481808,127.0424737,,,,,,,,,,,,,,,,,,,,
주식회사 라르크인터내셔널,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
주식회사 에루샤,37.5509786,126.8495382,,,,,,,,,,,,,,,,,,,,
테라핀테크,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
(주)마이카운슬러,37.5445638,126.9306144,,,,,,,,,,,,,,,,,,,,
인터리젠 주식회사,37.4854943,127.0351428,,,,,,,,,,,,,,,,,,,,
주식회사 지앤지뷰티플러스,37.5281164,126.8758458,,,,,,,,,,,,,,,,,,,,
주식회사 에스와이텍,37.589116,127.0182146,,,,,,,,,,,,,,,,,,,,
㈜코스윌,37.5301251,127.123762,,,,,,,,,,,,,,,,,,,,
주식회사 어니스트플라워,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
(주)자이닉스,37.485463,126.8924069,,,,,,,,,,,,,,,,,,,,
(주)에이팀벤처스,37.5147581,127.0166501,,,,,,,,,,,,,,,,,,,,
주식회사 트리즈커머스,37.5263162,127.0468117,,,,,,,,,,,,,,,,,,,,
코코네엠 주식회사,37.4941735,127.0776294,,,,,,,,,,,,,,,,,,,,
에이치비디건설 주식회사,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
주식회사 이프커뮤니티,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
㈜닥터소프트,37.4954031,126.887369,,,,,,,,,,,,,,,,,,,,
(주)스위트북,37.4811382,126.8759952,,,,,,,,,,,,,,,,,,,,
뉴코리아전자통신(주),37.5121781,126.8505946,,,,,,,,,,,,,,,,,,,,
